id	taxonomy	Kingdom	Phylum	W	clr
80f6c62af8a91fce6b60c53a999bdd7d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	8	4.440772652430295
80f9ed5f92e65c828b2e46c81cbc85e5	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1615	443.7283203973522
80ff93a8347ed2e14717c2f4f0038b8c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1801	284.4000050987881
810e3c655e8e9d6959c19519cca8e06c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1951	2693.9286961692274
81295cff685f08cb8ef7a4acdf20125f	Bacteria;Actinobacteria	Bacteria	Actinobacteria	11	0.7683006924817408
815695d7537872e5ae052a4252bd1871	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1621	340.59506409510834
81b13ad4e323d085bb84c456a322244c	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	2057	1606.790674697965
81bc354d69ee2b6be47ccd9077908d98	Bacteria;Proteobacteria	Bacteria	Proteobacteria	0	1.7891496679937828
81cf8135dd62a9e63e72ef35fb820034	Bacteria;Gemmatimonadetes	Bacteria	Gemmatimonadetes	2061	3632.646650258183
81da24f95cb96dff1d60d8d6c8d3418b	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1965	957.991417952188
81e16b64de6032b4a215598f3e3e0138	Bacteria;Proteobacteria	Bacteria	Proteobacteria	526	10.245941128021396
81ef5764f54bab80f2d6bc8c46b0b220	Bacteria;Firmicutes	Bacteria	Firmicutes	1435	68.55189148841652
81f8e3986a630976cf1f43c39c55fc0a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1682	309.15020559097024
822a0ee849989f75cc532cb3540de19a	Bacteria;Lentisphaerae	Bacteria	Lentisphaerae	2094	393.66155557160903
824524feb0c02a3ced4ae28e8b3c89c6	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1390	42.34287078520158
828fd58a570bc1ac4e6f94d721989271	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2000	428.93986059583415
82adf4ca90c3c47e166ba8c15c38643d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1807	998.8058575723526
82d1d93280d66acd6a89ee7b3d21e185	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2401	2842.638135791048
82dcabfb21cd87a794e8cca81f7c6a20	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1912	524.4020627809431
82e762e01a113c748e02f603239f49a8	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2056	1165.1603751225305
83105f8808cf481b841fbe718bd25b8b	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2058	476.5152061012261
8330fa6f1a09a8764f8cf454182a520b	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2018	347.9724783015003
83499ebec68ba12ad3310fd8b02aa9f4	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1936	969.4930529388232
836389de81635d60feec20d6e7dae0a2	Archaea;Pacearchaeota	Archaea	Pacearchaeota	2284	296.238180083725
8392d520ee9ba14a636d17c082c4b7c3	Bacteria;Acidobacteria	Bacteria	Acidobacteria	14	1.521492158454924
83a9026328318881149ff8a0c29f9391	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1939	152.99125252658263
83bb796343de981ae33a33aeb8c63c49	Bacteria;Planctomycetes	Bacteria	Planctomycetes	414	11.020089582788597
84162050f70da817d35e41f0cc56ed4d	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1684	55.42554694505378
8419a1aff6911ae20bef753b77affc21	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1507	28.720278606043983
84351f43af04791ddd7762ac90f5bb66	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1905	981.7646776946884
8435d48d10463061a6b34e30b82290e3	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1217	17.443995452287805
843bdd7afd989d547893a9bb21615a1c	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1638	437.2326165874155
8445499c647e84fa415763b46500feee	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2134	2443.041537996742
844fe49f84af4dfdcae64e376482fce6	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1783	1861.25709408055
8470362fab9b39cb1e85d6b20d4523ed	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1955	568.9759176105745
8471dd8e0adf8dd9b11ce7621747787b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2620	5561.753742164879
848da4b6ff9efd964087d8f18b128886	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2340	1538.5483176512253
849a9b47421f554baaf92d6d8ebab8d1	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1874	104.2716990483299
84a9124d060b95981b35d7b47e3c0a55	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2084	1100.3832249122968
84ad0b990d5d94d451747afa1f4c7b5e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2494	7081.736300363947
84b1ba8f058f3f8b5324c9ee33a62011	Archaea;Crenarchaeota	Archaea	Crenarchaeota	1006	16.679741198259368
84b420ce85c1e0865efb58ccf7e84c0a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1659	290.4720776287831
851a1c0fff5b3acc82fa91298c090a34	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1821	351.2568969680123
8547141c0a8b9653577f2ed9aca372ca	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1867	5557.593036996563
8562afaf3955423d4eda6d71b8b277d8	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2518	1374.0457681029372
8585a1754f9749346da976da6a87e5af	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2037	678.7537263564187
858603b5b6c7332924623a52faa10212	Bacteria;Firmicutes	Bacteria	Firmicutes	361	13.192654388785016
85880493e5cc4f287d92faae14d123f3	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1853	393.41271389877744
8598bea918e71258c481dcddc05524d3	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1582	256.20009399771374
8599524cec26e00cc7df72e7ecc01220	Bacteria;Acidobacteria	Bacteria	Acidobacteria	599	27.534027969345058
85bd48565e05d20f894445f2c13cef9c	Bacteria;Spirochaetes	Bacteria	Spirochaetes	1481	97.9386242470854
85c10be6b5aca2c907719321b8ff8d82	Bacteria;Actinobacteria	Bacteria	Actinobacteria	2109	903.3890708317732
85fca7d0ba5e9b3a3198961bd9557f18	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2	2.6486646524236295
85fe769a3ee819cb13629a2734f70bf6	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1639	245.55161086961343
860b11244363460108e1a96df96599a1	Bacteria;Proteobacteria	Bacteria	Proteobacteria	14	3.0963659913265413
8612a638846acf832935cb932a1f0398	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2181	8862.799931509955
861e8ba0a18b0fb736bda95dbe6bb28f	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1545	171.24733230101208
863b600532ff2502a71aa157beeb7f97	Bacteria;Acidobacteria	Bacteria	Acidobacteria	27	2.9388498656637707
863f89fdc1387b5b797169fda3ea3343	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1587	318.86887677183665
865beb47171e49362bc6142a9bf1bceb	Bacteria;Firmicutes	Bacteria	Firmicutes	1669	3499.9941950273715
8678dea077ece20287b950cd5bc66db8	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1871	732.1251589211942
8678fa3a06998220d4612e2c31b51f03	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2173	1232.850665636537
8687cc49cdac1adda44effe1e7a18e13	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1948	257.4321320159414
868e0165fe32a8925b7f20afa5e1dbfc	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2613	113.88946395231714
86ccd0ab5d8a66d4b493abe8e98f69ec	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1634	30.75235375318328
86f09584834f46bc189a17cd4b37bb74	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1775	1197.081571196322
87241688fe66505416dc9e9b8d6510bc	Bacteria;Nitrospirae	Bacteria	Nitrospirae	1636	441.499851809991
8735f92a7f18db944bc862777fbd3222	Bacteria;Proteobacteria	Bacteria	Proteobacteria	139	21.634624521207428
87aa772f4468b86224535db472fa05da	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1851	94.32869737481782
87ad06f783547cc9ddaf6e3628365f4d	Bacteria;Ignavibacteriae	Bacteria	Ignavibacteriae	1834	899.4699676651408
881aabb083cdd1bf07ddc3831e8f1424	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1677	809.2063076796462
8820549df4df1d033172dd187319d06f	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2276	82.07688178194114
88245ced6b2ce2687e7d9f9260d2c053	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1370	37.25642534431292
88524108706087f7c75e79d6c10c9c61	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2358	1731.727066012647
885f980bb9dea70a568c1a4520b52364	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1657	555.2676806383656
886a174da148cf865a4b2a29f0e99747	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1663	1455.6961476691374
887a96a5ea8890f2592a0fd3e5933b0d	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2086	532.0324910858437
889b3824f9f3709fc805ea887f859e90	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2295	9466.492429291531
891bcdf37aac99b7cc3459906f217da5	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1462	86.58247679331927
893897504917e9dcd1bdc27b14d8c04f	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1612	458.9625226363014
896ca370df8961584843f1f95d9ccfeb	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1986	986.65559165423
899e6d1bba7c36b515dea9954c89bea9	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1893	228.28753966862132
89d800dede35ded0493cde00d0716494	Bacteria;Nitrospirae	Bacteria	Nitrospirae	1541	218.89582306605573
8a25993167a6e6aa18d7e50841f491ec	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	1867	314.12656693291154
8a3a8c5a18cf4bc29134b753897be392	Bacteria;Proteobacteria	Bacteria	Proteobacteria	97	2.7047892851377413
8a6ff0c88772f33477cc3c1e68cc67ff	Bacteria;Firmicutes	Bacteria	Firmicutes	0	5.158603357077522
8a8895d160b2fda424ad5446e9bf8f4e	Bacteria;Firmicutes	Bacteria	Firmicutes	1	0.6353767460991859
8a8b2d67ffe101f84f943d42c7d097a2	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1604	145.72843656129922
8a94101f60db7944314c58fc86e56837	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2371	98.4348404244431
8a96426c51b1ba4d4685725ad454345f	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1948	191.06256787827783
8a99025ba9415f84c3820348289ab75a	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2008	1811.3248160783496
8aa1fbd96c647c324dafd73ed470913e	Bacteria;Armatimonadetes	Bacteria	Armatimonadetes	1571	67.14002904117959
8aaaa8d82e84f0578c2ed71c52346da9	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2360	1067.1908786700956
8abdf967e5b46a4af2dc34923219a392	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1615	40.06283568215036
8af9b72c1b3847562719d980e6cab6ef	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2354	1109.659724136582
8b0c22e558fddc26d9c4716b05b2e777	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1964	107.0899451245035
8b0f0173b64fc5e5344c729b6f90940f	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1798	578.825334966956
8b25150dc9e069bc0b05a9ff35d0f870	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	208	11.323452897874382
8b5884acc8c736df09c4260b50dc9297	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2098	7373.032159689262
8b5e6b92f2d12b6d99797c68af46a970	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2064	585.0772717076751
8b91e5b1c412877f96a4a342ab6dc680	Bacteria;Proteobacteria	Bacteria	Proteobacteria	137	22.693938240586633
8bc549def1eb6b93a0205724f59ec806	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2092	2391.019551093019
8be7e334c9722503e0c2e8d00b3da6c2	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2104	907.6338197208752
8c151c20a2ca15c89d2f062f41e38b96	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2228	3546.0526981811013
8c1c7a6066f143b1d90f8730fbd1d0d7	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1873	736.6670078800336
8c2b832dd5491a40a79aea2525e54341	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2439	559.6635856178149
8c33ede97a319272747cf5a0fab84247	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1482	134.5276576844999
8c394af29ab5465a88a7609165f79783	Archaea;Euryarchaeota	Archaea	Euryarchaeota	1932	406.91899132044455
8c42f8c15e6370ff819a923c25d4a482	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1962	872.673872323226
8c49398b32f8d79d852f5d90e6394455	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1666	1852.5552427059763
8c4cac02b8b88f8929935ea8e48f49df	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1798	247.02256804968184
8c503c95d1cb390a8bf23c78b993a32b	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1819	156.4729107457863
8c68f2daab0f61ff922043381c355c27	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1771	251.1250653910977
8c847eaa5dd609773bbd4061ce090012	Archaea;Woesearchaeota	Archaea	Woesearchaeota	1981	169.89045963815596
8ceae18ee0348d694b1a6f77def3b22e	Bacteria;Campilobacterota	Bacteria	Campilobacterota	5	8.258137509265678
8cf157e55aa9b8ee61dea9b1a65a3c89	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1676	1365.728762381297
8cfe283507bec147f546b272a692f7f0	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2058	1130.195896284781
8d2d173519ea87b14b962a604338468c	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1838	471.15509001615743
8d703908c09c7cb0da2a4398dd74f9f8	Bacteria;Firmicutes	Bacteria	Firmicutes	1742	167.27848616176607
8dbc7a78a606f5f7a8173e12ce6d3664	Bacteria;Actinobacteria	Bacteria	Actinobacteria	2160	2562.1903761304093
8de1f3f440ff5c87f74fc77e827f8c12	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1601	359.6122792239955
8df2b2e6c1cb64bd18b81d5bae7f0898	Bacteria;Proteobacteria	Bacteria	Proteobacteria	316	19.552995182526654
8df72171324a46c5857c4ffd6b0b219a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1649	118.03288084732873
8dfc3bd80ef8f26a711c5ecc1452f951	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1977	517.9331937108283
8e071e9bbc7466017d1dd36b5a9aee0e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1417	44.38806645991279
8e16aa6a5e9e2bc9e02a4511a5d92bc3	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1821	94.12198236045322
8e19ba8bb73662af8e041e7e3ec420e4	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2514	8856.164745677153
8e258899808d1cc365b700671fba7265	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1554	169.79975423263207
8e2d4eaee5ec9a47a57ee92bcbe2401e	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1569	104.27079515255228
8eb6132e2a35ac36eb9ba852bb10ec6e	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1732	127.5208496805111
8f0fb68673a8b3c26f3fd210e29b7916	Bacteria;Firmicutes	Bacteria	Firmicutes	2251	70.38156108687755
8f15d3aaf8afd2c23436f6902502d156	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2269	166.71766634374873
8f1f0c16b5ae8d0f4a9f295ceefeb311	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2264	88.15712410443392
8f90932836eec8eb89164f265ebd63f5	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2324	258.3825054035995
8f94f6db63717548ea994390efaf4ce9	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	1299	28.020646385658033
8f9a399d1763d83bd68b649711f7aa74	Bacteria;Aminicenantes	Bacteria	Aminicenantes	1646	485.2915770300856
8fe082ca2a9e48e72fa4263990d308fc	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1630	1032.5713965134682
9032f236123f33439426e37b51843927	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1736	58.69912618852321
903ffc35a09fc0ccef9815bcae58a517	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1860	659.6950627708457
908e39d38154e02ea650800b2b50d253	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1742	655.3461814492364
9098a3a121b2fbcd967bc1dcd45796b1	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	0	0.7737882497163497
90b016f3d8eccf3e180ccffdc107e768	Archaea;Diapherotrites	Archaea	Diapherotrites	2234	60.66188049770753
90bbf5bd242f16b8bc9f4e1531d9db93	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1714	160.4041091775075
90c339b5ecb06dbd62d231a4a8d2bf02	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1887	236.18731230485645
90c4c990f44987d6d5c89c69633f9cb2	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1194	17.431286651623857
90cf76f4772b74f8852795bdf8962e5b	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2353	650.8374882340863
90efb3ea1a191f1d0de3facc2590897d	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1649	53.69867354777163
914f3b945c8c0c71d35ab5b1f08b1776	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1823	111.4976705125799
916adc5619fafc4705b3e937d5b00c6f	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2245	1260.4796689828463
91db2fd573a3f8c5af1bafc67118b84a	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2024	758.5117265570503
91f014e30b5624fa3f73a1acfff3da47	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1844	803.8731053526121
92075340ba1204d228716090b9281b87	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2124	618.1416064353098
9252f4dadb9cb0691fe8be7219ac2790	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1882	123.63007614687372
926441e223f234fb6b44c197f7606e14	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1658	879.3636705851104
9295d14a7634d46b818d8acacd439dd1	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1710	127.95209021030826
92a0007f7597ec0cb66bd64316538739	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1962	66.89545918788568
92d5bf37a4c000c24c0fa940e48f3d77	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2096	557.3736177792412
93096434ec01e1af03c85d75395668aa	Bacteria;Proteobacteria	Bacteria	Proteobacteria	14	0.7765970405625668
930bd976bb670c25f689d7d0c8a0e12e	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1890	1202.4338924088274
931ac7709b0d74ba3440921b1c12cdce	Archaea;Woesearchaeota	Archaea	Woesearchaeota	2280	804.0003029285074
934b34da179f74fd1a93e7b3da34c7d8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1449	117.57753610447772
936a8c8dcf7da7ba26a48bf983b03379	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2195	778.7515461746049
936c8622038e1f908ed29651fe043adb	Bacteria;Candidatus_Saccharibacteria	Bacteria	Candidatus_Saccharibacteria	2010	571.3284069982968
936c9d9560496b457c72fa8e59e2721a	Bacteria;Acidobacteria	Bacteria	Acidobacteria	73	6.2124504652191215
93a299b4f0a27d63080dedea3a7d049d	Bacteria;Actinobacteria	Bacteria	Actinobacteria	24	5.772264121185377
93aed76e27a38212571103a7d89ae042	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1853	697.9170005167709
93b8cf2acf961cc5b4865ffdf1dc1b12	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1792	228.7766767422065
93e3ca341ebc6b79571ca8fea5abf671	Bacteria;Planctomycetes	Bacteria	Planctomycetes	325	5.852296715676578
9407d403de72f6546edb281fdf832876	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1094	10.807533195514836
940d9b841c4d9cea6bfe6247c65c9ea0	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1718	358.0812124638469
940ea605ce7372797698b1ffe731d697	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1732	144.1095806630221
9419e134a11d4f84533dba6af030a2d1	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1528	145.72454964510231
9423cb020369e2925a7ed81370336f73	Bacteria;Verrucomicrobia	Bacteria	Verrucomicrobia	1793	181.91857750617564
943b39042ed918761982ffc448f0d15a	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1818	184.58741885908617
944cea171b086114611d26381615b40f	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1541	162.3794869279013
945184b6386c192c0066e0a98a154780	Bacteria;Proteobacteria	Bacteria	Proteobacteria	965	23.15586958403141
945f562bda86790338922e12f9854407	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	10	10.598443240579751
94a3b417d75f4b405992e11f05cbc0b0	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2252	100.03653336698748
94e1bc50ac06b01a0898a5c611d0f064	Bacteria;Proteobacteria	Bacteria	Proteobacteria	419	5.95991983519758
94f892716cf397fdda2b508063a90eea	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2061	1443.931911952607
9523ca75ddffdaf703da58c826d3ff87	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1507	131.84939024814597
9549b63f91256b6757fef7384cf2ee9e	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1641	840.704808659691
958f0335a02b90562ed8b5884c74afd8	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2239	320.7024983578973
95b0d4f1aee6d2f42602026d5c634276	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	1707	92.622922937023
95b223546278ef432fe04772088fea39	Bacteria;Latescibacteria	Bacteria	Latescibacteria	1673	4168.002878794497
95c4a75a6de47bb22e543f47d0c5497d	Bacteria;Actinobacteria	Bacteria	Actinobacteria	4	1.1832976562846516
95e3e15341eddde8cfbafa25107eac5d	Bacteria;Firmicutes	Bacteria	Firmicutes	2263	1216.5056759393951
95e40ccc424c7c7e3b64a70bed6b64d7	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2170	3413.04263591688
9617a12cb32b6ba46c774f5c52367380	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1845	635.9657262008537
9639a3291729a3758207b47715d9205f	Bacteria;Firmicutes	Bacteria	Firmicutes	2100	1130.464936988874
965ca0e9611f7aac9c8401cf1f00c926	Bacteria;Chloroflexi	Bacteria	Chloroflexi	1633	1058.022655640224
97161e6b36b237bf648e81f270ba3f0a	Archaea;Thaumarchaeota	Archaea	Thaumarchaeota	2093	2729.1662033288717
975351ef4108840d04ea6ed73693088e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1770	241.714509454935
975e5d68f5c674977fd76b75d7bca8b3	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2	1.7457084629762705
976558c3cc664f8160fc6dbe369e9238	Bacteria;Planctomycetes	Bacteria	Planctomycetes	14	1.289730172634232
97ad1a84b5a50f40d1be0bffa1199b19	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1393	45.88941134097883
97ae61235942679922d27db871e7c77f	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2337	281.8044606677642
97c54e8662b47a337f312d86455023b9	Bacteria;Proteobacteria	Bacteria	Proteobacteria	4	0.6875388072649913
97c6e10e3189ff0fc046dfd7b52079b8	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1584	284.74420864100426
9847d2b1b764509d8fb3ec9fa2726d6c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1885	428.7806239320986
984919ce3c93ca2b6d54479b1c165fbb	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1859	328.6842519915251
987869ff61a2f9aa291a016392a0b72d	Bacteria;Acidobacteria	Bacteria	Acidobacteria	653	16.61928918044615
99246a9fa0ed37f04ca76728b2758400	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1832	1642.2352288579614
9933a5455487819f3ed130d3183a9e5e	Bacteria;Firmicutes	Bacteria	Firmicutes	1710	182.10199299581527
997349b1e79a9009d63384d3b0c2cb4a	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2089	887.5037743927927
999dbd5384f5a0cd4f5dc4a67999a9b3	Bacteria;Planctomycetes	Bacteria	Planctomycetes	1709	130.0974701061378
99b7faec6d5e9bd7e3a5dfd1bd8923ae	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	1845	588.6083928645853
99d42280bc82cd8259ac2d2afcc27dab	Bacteria;Firmicutes	Bacteria	Firmicutes	2193	52.9995033166768
99d7dd8fdd43cef331f256e86f097a82	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1945	40.84832777389462
99deb3c5ecb022ec05609ebd1112a557	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2254	7948.633422172792
99eb26dbdc039a16c1fa77a819dae17c	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1589	250.93138038797017
99ebc3fd7be0a94952e00751f9337419	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2092	924.0935671808012
9a187905c07a15c2d3b11ddec2e16b7e	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1667	327.6208253588435
9a2b5a37fde023231c1a3486d73ff122	Bacteria;Firmicutes	Bacteria	Firmicutes	1777	408.5066089504071
9a3b27d1c98d244f8f8e975e54d27b28	Bacteria;Proteobacteria	Bacteria	Proteobacteria	0	0.9886005407193322
9a4c4dd9e1e521b37f83bbf58428c9a5	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1767	160.0122985453146
9a75d4837c2e081a3cf97af56d0c5e2d	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1918	2372.7149878517976
9a7b973517d82727157cc2484e21bb28	Bacteria;Actinobacteria	Bacteria	Actinobacteria	1529	120.31859267506309
9a7d54b73ad99641f6bbe400eb47fc75	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1930	691.9842579657652
9ac3bb1d7dedb08a012692a6f536b5af	Bacteria;Proteobacteria	Bacteria	Proteobacteria	1	2.689311049536479
9ac9a274b64edbcb2b5e1e1c81743b51	Bacteria;Bacteroidetes	Bacteria	Bacteroidetes	2278	5044.252276814053
9acb555d3c5dd77e9035a661e7ad1bb6	Bacteria;Firmicutes	Bacteria	Firmicutes	2377	203.7141912643578
9addae8528904433c8b16297202c42ea	Bacteria;Proteobacteria	Bacteria	Proteobacteria	2157	1428.3129761976752
9af3467db68cf6063627304cecd46a65	Bacteria;Proteobacteria	Bacteria	Proteobacteria	35	2.792405643511289
9b7f91fe18a255966ad8282477efa34a	Bacteria;Acidobacteria	Bacteria	Acidobacteria	1540	157.96005371959166
9b863f06bcfd6f193a8958dd553ace68	Bacteria;Acidobacteria	Bacteria	Acidobacteria	2003	4720.960655362081
9bb1a6a3b180c672faa92e76669686dc	Bacteria;Firmicutes	Bacteria	Firmicutes	1771	1026.0365420735588
