gene_set	rank	running_es	member	metric
HALLMARK_MYC_TARGETS_V1	472	-0.666921	true	-0.1983
HALLMARK_MYC_TARGETS_V1	473	-0.665931	true	-0.2014
HALLMARK_MYC_TARGETS_V1	474	-0.667381	false	-0.2028
HALLMARK_MYC_TARGETS_V1	475	-0.66883	false	-0.2069
HALLMARK_MYC_TARGETS_V1	476	-0.670279	false	-0.2081
HALLMARK_MYC_TARGETS_V1	477	-0.671728	false	-0.2111
HALLMARK_MYC_TARGETS_V1	478	-0.673178	false	-0.2155
HALLMARK_MYC_TARGETS_V1	479	-0.674627	false	-0.2168
HALLMARK_MYC_TARGETS_V1	480	-0.676076	false	-0.2183
HALLMARK_MYC_TARGETS_V1	481	-0.677526	false	-0.2208
HALLMARK_MYC_TARGETS_V1	482	-0.678975	false	-0.2239
HALLMARK_MYC_TARGETS_V1	483	-0.680424	false	-0.2269
HALLMARK_MYC_TARGETS_V1	484	-0.681873	false	-0.2282
HALLMARK_MYC_TARGETS_V1	485	-0.683323	false	-0.2312
HALLMARK_MYC_TARGETS_V1	486	-0.684772	false	-0.2424
HALLMARK_MYC_TARGETS_V1	487	-0.686221	false	-0.2432
HALLMARK_MYC_TARGETS_V1	488	-0.687671	false	-0.2458
HALLMARK_MYC_TARGETS_V1	489	-0.68912	false	-0.2869
HALLMARK_MYC_TARGETS_V1	490	-0.690569	false	-0.2898
HALLMARK_MYC_TARGETS_V1	491	-0.692018	false	-0.2959
HALLMARK_MYC_TARGETS_V1	492	-0.693468	false	-0.2997
HALLMARK_MYC_TARGETS_V1	493	-0.694917	false	-0.3039
HALLMARK_MYC_TARGETS_V1	494	-0.696366	false	-0.3121
HALLMARK_MYC_TARGETS_V1	495	-0.697815	false	-0.3157
HALLMARK_MYC_TARGETS_V1	496	-0.699265	false	-0.3181
HALLMARK_MYC_TARGETS_V1	497	-0.700714	false	-0.3231
HALLMARK_MYC_TARGETS_V1	498	-0.702163	false	-0.3232
HALLMARK_MYC_TARGETS_V1	499	-0.703613	false	-0.3241
HALLMARK_MYC_TARGETS_V1	500	-0.705062	false	-0.3245
HALLMARK_MYC_TARGETS_V1	501	-0.706511	false	-0.3332
HALLMARK_MYC_TARGETS_V1	502	-0.70796	false	-0.3335
HALLMARK_MYC_TARGETS_V1	503	-0.70941	false	-0.3372
HALLMARK_MYC_TARGETS_V1	504	-0.710859	false	-0.3612
HALLMARK_MYC_TARGETS_V1	505	-0.712308	false	-0.3624
HALLMARK_MYC_TARGETS_V1	506	-0.713757	false	-0.3658
HALLMARK_MYC_TARGETS_V1	507	-0.715207	false	-0.366
HALLMARK_MYC_TARGETS_V1	508	-0.716656	false	-0.372
HALLMARK_MYC_TARGETS_V1	509	-0.718105	false	-0.3874
HALLMARK_MYC_TARGETS_V1	510	-0.719555	false	-0.3896
HALLMARK_MYC_TARGETS_V1	511	-0.721004	false	-0.3964
HALLMARK_MYC_TARGETS_V1	512	-0.722453	false	-0.4086
HALLMARK_MYC_TARGETS_V1	513	-0.723902	false	-0.4086
HALLMARK_MYC_TARGETS_V1	514	-0.725352	false	-0.4121
HALLMARK_MYC_TARGETS_V1	515	-0.726801	false	-0.42
HALLMARK_MYC_TARGETS_V1	516	-0.72825	false	-0.4258
HALLMARK_MYC_TARGETS_V1	517	-0.7297	false	-0.4308
HALLMARK_MYC_TARGETS_V1	518	-0.731149	false	-0.4311
HALLMARK_MYC_TARGETS_V1	519	-0.732598	false	-0.4319
HALLMARK_MYC_TARGETS_V1	520	-0.734047	false	-0.4365
HALLMARK_MYC_TARGETS_V1	521	-0.735497	false	-0.4405
HALLMARK_MYC_TARGETS_V1	522	-0.736946	false	-0.4619
HALLMARK_MYC_TARGETS_V1	523	-0.738395	false	-0.4659
HALLMARK_MYC_TARGETS_V1	524	-0.739844	false	-0.4742
HALLMARK_MYC_TARGETS_V1	525	-0.741294	false	-0.4763
HALLMARK_MYC_TARGETS_V1	526	-0.738925	true	-0.482
HALLMARK_MYC_TARGETS_V1	527	-0.740375	false	-0.4886
HALLMARK_MYC_TARGETS_V1	528	-0.741824	false	-0.4913
HALLMARK_MYC_TARGETS_V1	529	-0.743273	false	-0.4977
HALLMARK_MYC_TARGETS_V1	530	-0.740783	true	-0.5067
HALLMARK_MYC_TARGETS_V1	531	-0.742233	false	-0.5148
HALLMARK_MYC_TARGETS_V1	532	-0.743682	false	-0.5158
HALLMARK_MYC_TARGETS_V1	533	-0.745131	false	-0.5249
HALLMARK_MYC_TARGETS_V1	534	-0.74658	false	-0.5454
HALLMARK_MYC_TARGETS_V1	535	-0.74803	false	-0.5488
HALLMARK_MYC_TARGETS_V1	536	-0.749479	false	-0.55
HALLMARK_MYC_TARGETS_V1	537	-0.746772	true	-0.5508
HALLMARK_MYC_TARGETS_V1	538	-0.748222	false	-0.5569
HALLMARK_MYC_TARGETS_V1	539	-0.749671	false	-0.5638
HALLMARK_MYC_TARGETS_V1	540	-0.75112	false	-0.5639
HALLMARK_MYC_TARGETS_V1	541	-0.75257	false	-0.5658
HALLMARK_MYC_TARGETS_V1	542	-0.754019	false	-0.5697
HALLMARK_MYC_TARGETS_V1	543	-0.755468	false	-0.5713
HALLMARK_MYC_TARGETS_V1	544	-0.752637	true	-0.576
HALLMARK_MYC_TARGETS_V1	545	-0.749797	true	-0.5781
HALLMARK_MYC_TARGETS_V1	546	-0.751246	false	-0.579
HALLMARK_MYC_TARGETS_V1	547	-0.752695	false	-0.5951
HALLMARK_MYC_TARGETS_V1	548	-0.754144	false	-0.604
HALLMARK_MYC_TARGETS_V1	549	-0.755594	false	-0.6132
HALLMARK_MYC_TARGETS_V1	550	-0.752505	true	-0.6285
HALLMARK_MYC_TARGETS_V1	551	-0.753955	false	-0.634
HALLMARK_MYC_TARGETS_V1	552	-0.755404	false	-0.6384
HALLMARK_MYC_TARGETS_V1	553	-0.756853	false	-0.6465
HALLMARK_MYC_TARGETS_V1	554	-0.758303	false	-0.6491
HALLMARK_MYC_TARGETS_V1	555	-0.759752	false	-0.6512
HALLMARK_MYC_TARGETS_V1	556	-0.761201	false	-0.6608
HALLMARK_MYC_TARGETS_V1	557	-0.757925	true	-0.6667
HALLMARK_MYC_TARGETS_V1	558	-0.759374	false	-0.6746
HALLMARK_MYC_TARGETS_V1	559	-0.760824	false	-0.6804
HALLMARK_MYC_TARGETS_V1	560	-0.762273	false	-0.6812
HALLMARK_MYC_TARGETS_V1	561	-0.763722	false	-0.6878
HALLMARK_MYC_TARGETS_V1	562	-0.765171	false	-0.6922
HALLMARK_MYC_TARGETS_V1	563	-0.766621	false	-0.6976
HALLMARK_MYC_TARGETS_V1	564	-0.76807	false	-0.7021
HALLMARK_MYC_TARGETS_V1	565	-0.769519	false	-0.7099
HALLMARK_MYC_TARGETS_V1	566	-0.770968	false	-0.7111
HALLMARK_MYC_TARGETS_V1	567	-0.772418	false	-0.7126
HALLMARK_MYC_TARGETS_V1	568	-0.773867	false	-0.7327
HALLMARK_MYC_TARGETS_V1	569	-0.775316	false	-0.7483
HALLMARK_MYC_TARGETS_V1	570	-0.776766	false	-0.7574
HALLMARK_MYC_TARGETS_V1	571	-0.778215	false	-0.77
HALLMARK_MYC_TARGETS_V1	572	-0.779664	false	-0.779
HALLMARK_MYC_TARGETS_V1	573	-0.781113	false	-0.7833
HALLMARK_MYC_TARGETS_V1	574	-0.782563	false	-0.7857
HALLMARK_MYC_TARGETS_V1	575	-0.784012	false	-0.7888
HALLMARK_MYC_TARGETS_V1	576	-0.785461	false	-0.7957
HALLMARK_MYC_TARGETS_V1	577	-0.786911	false	-0.8031
HALLMARK_MYC_TARGETS_V1	578	-0.78836	false	-0.8109
HALLMARK_MYC_TARGETS_V1	579	-0.789809	false	-0.817
HALLMARK_MYC_TARGETS_V1	580	-0.791258	false	-0.8286
HALLMARK_MYC_TARGETS_V1	581	-0.78714	true	-0.838
HALLMARK_MYC_TARGETS_V1	582	-0.78859	false	-0.8403
HALLMARK_MYC_TARGETS_V1	583	-0.790039	false	-0.8489
HALLMARK_MYC_TARGETS_V1	584	-0.791488	false	-0.8523
HALLMARK_MYC_TARGETS_V1	585	-0.792937	false	-0.8562
HALLMARK_MYC_TARGETS_V1	586	-0.794387	false	-0.8608
HALLMARK_MYC_TARGETS_V1	587	-0.795836	false	-0.8741
HALLMARK_MYC_TARGETS_V1	588	-0.797285	false	-0.8822
HALLMARK_MYC_TARGETS_V1	589	-0.798735	false	-0.9019
HALLMARK_MYC_TARGETS_V1	590	-0.800184	false	-0.9024
HALLMARK_MYC_TARGETS_V1	591	-0.801633	false	-0.9093
HALLMARK_MYC_TARGETS_V1	592	-0.803082	false	-0.9101
HALLMARK_MYC_TARGETS_V1	593	-0.804532	false	-0.9214
HALLMARK_MYC_TARGETS_V1	594	-0.805981	false	-0.9216
HALLMARK_MYC_TARGETS_V1	595	-0.80743	false	-0.9471
HALLMARK_MYC_TARGETS_V1	596	-0.80888	false	-0.9608
HALLMARK_MYC_TARGETS_V1	597	-0.810329	false	-0.9689
HALLMARK_MYC_TARGETS_V1	598	-0.805544	true	-0.9737
HALLMARK_MYC_TARGETS_V1	599	-0.800741	true	-0.9774
HALLMARK_MYC_TARGETS_V1	600	-0.80219	false	-0.9817
HALLMARK_MYC_TARGETS_V1	601	-0.80364	false	-0.9818
HALLMARK_MYC_TARGETS_V1	602	-0.805089	false	-1.0016
HALLMARK_MYC_TARGETS_V1	603	-0.806538	false	-1.0023
HALLMARK_MYC_TARGETS_V1	604	-0.801525	true	-1.0203
HALLMARK_MYC_TARGETS_V1	605	-0.802974	false	-1.0283
HALLMARK_MYC_TARGETS_V1	606	-0.804423	false	-1.036
HALLMARK_MYC_TARGETS_V1	607	-0.805873	false	-1.0553
HALLMARK_MYC_TARGETS_V1	608	-0.807322	false	-1.0569
HALLMARK_MYC_TARGETS_V1	609	-0.808771	false	-1.0739
HALLMARK_MYC_TARGETS_V1	610	-0.81022	false	-1.0792
HALLMARK_MYC_TARGETS_V1	611	-0.81167	false	-1.082
HALLMARK_MYC_TARGETS_V1	612	-0.813119	false	-1.082
HALLMARK_MYC_TARGETS_V1	613	-0.814568	false	-1.0874
HALLMARK_MYC_TARGETS_V1	614	-0.816018	false	-1.0979
HALLMARK_MYC_TARGETS_V1	615	-0.817467	false	-1.102
HALLMARK_MYC_TARGETS_V1	616	-0.818916	false	-1.12
HALLMARK_MYC_TARGETS_V1	617	-0.820365	false	-1.1236
HALLMARK_MYC_TARGETS_V1	618	-0.821815	false	-1.1262
HALLMARK_MYC_TARGETS_V1	619	-0.816191	true	-1.1444
HALLMARK_MYC_TARGETS_V1	620	-0.810448	true	-1.1687
HALLMARK_MYC_TARGETS_V1	621	-0.804696	true	-1.1705
HALLMARK_MYC_TARGETS_V1	622	-0.806146	false	-1.176
HALLMARK_MYC_TARGETS_V1	623	-0.807595	false	-1.178
HALLMARK_MYC_TARGETS_V1	624	-0.809044	false	-1.2115
HALLMARK_MYC_TARGETS_V1	625	-0.810493	false	-1.2167
HALLMARK_MYC_TARGETS_V1	626	-0.811943	false	-1.2194
HALLMARK_MYC_TARGETS_V1	627	-0.80595	true	-1.2195
HALLMARK_MYC_TARGETS_V1	628	-0.8074	false	-1.2224
HALLMARK_MYC_TARGETS_V1	629	-0.808849	false	-1.224
HALLMARK_MYC_TARGETS_V1	630	-0.810298	false	-1.2323
HALLMARK_MYC_TARGETS_V1	631	-0.804235	true	-1.2339
HALLMARK_MYC_TARGETS_V1	632	-0.805684	false	-1.2498
HALLMARK_MYC_TARGETS_V1	633	-0.799453	true	-1.268
HALLMARK_MYC_TARGETS_V1	634	-0.800903	false	-1.2702
HALLMARK_MYC_TARGETS_V1	635	-0.802352	false	-1.2865
HALLMARK_MYC_TARGETS_V1	636	-0.803801	false	-1.308
HALLMARK_MYC_TARGETS_V1	637	-0.805251	false	-1.3125
HALLMARK_MYC_TARGETS_V1	638	-0.798779	true	-1.317
HALLMARK_MYC_TARGETS_V1	639	-0.800228	false	-1.3251
HALLMARK_MYC_TARGETS_V1	640	-0.801678	false	-1.3289
HALLMARK_MYC_TARGETS_V1	641	-0.803127	false	-1.3304
HALLMARK_MYC_TARGETS_V1	642	-0.804576	false	-1.3499
HALLMARK_MYC_TARGETS_V1	643	-0.806025	false	-1.3519
HALLMARK_MYC_TARGETS_V1	644	-0.799277	true	-1.3733
HALLMARK_MYC_TARGETS_V1	645	-0.800727	false	-1.3791
HALLMARK_MYC_TARGETS_V1	646	-0.793931	true	-1.3828
HALLMARK_MYC_TARGETS_V1	647	-0.795381	false	-1.3881
HALLMARK_MYC_TARGETS_V1	648	-0.79683	false	-1.3904
HALLMARK_MYC_TARGETS_V1	649	-0.798279	false	-1.3962
HALLMARK_MYC_TARGETS_V1	650	-0.799728	false	-1.406
HALLMARK_MYC_TARGETS_V1	651	-0.792796	true	-1.4108
HALLMARK_MYC_TARGETS_V1	652	-0.794245	false	-1.4426
HALLMARK_MYC_TARGETS_V1	653	-0.787051	true	-1.4641
HALLMARK_MYC_TARGETS_V1	654	-0.7885	false	-1.4665
HALLMARK_MYC_TARGETS_V1	655	-0.78129	true	-1.4673
HALLMARK_MYC_TARGETS_V1	656	-0.773998	true	-1.4839
HALLMARK_MYC_TARGETS_V1	657	-0.775447	false	-1.4846
HALLMARK_MYC_TARGETS_V1	658	-0.776896	false	-1.5006
HALLMARK_MYC_TARGETS_V1	659	-0.769492	true	-1.5069
HALLMARK_MYC_TARGETS_V1	660	-0.762054	true	-1.5136
HALLMARK_MYC_TARGETS_V1	661	-0.75457	true	-1.5229
HALLMARK_MYC_TARGETS_V1	662	-0.75602	false	-1.5247
HALLMARK_MYC_TARGETS_V1	663	-0.748434	true	-1.5438
HALLMARK_MYC_TARGETS_V1	664	-0.740771	true	-1.5594
HALLMARK_MYC_TARGETS_V1	665	-0.733102	true	-1.5606
HALLMARK_MYC_TARGETS_V1	666	-0.725354	true	-1.5767
HALLMARK_MYC_TARGETS_V1	667	-0.726804	false	-1.6026
HALLMARK_MYC_TARGETS_V1	668	-0.728253	false	-1.6035
HALLMARK_MYC_TARGETS_V1	669	-0.729702	false	-1.6053
HALLMARK_MYC_TARGETS_V1	670	-0.731151	false	-1.6161
HALLMARK_MYC_TARGETS_V1	671	-0.732601	false	-1.6239
HALLMARK_MYC_TARGETS_V1	672	-0.724531	true	-1.6421
HALLMARK_MYC_TARGETS_V1	673	-0.725981	false	-1.649
HALLMARK_MYC_TARGETS_V1	674	-0.717863	true	-1.6519
HALLMARK_MYC_TARGETS_V1	675	-0.719313	false	-1.6587
HALLMARK_MYC_TARGETS_V1	676	-0.720762	false	-1.6628
HALLMARK_MYC_TARGETS_V1	677	-0.712542	true	-1.6728
HALLMARK_MYC_TARGETS_V1	678	-0.713991	false	-1.6932
HALLMARK_MYC_TARGETS_V1	679	-0.705647	true	-1.698
HALLMARK_MYC_TARGETS_V1	680	-0.697262	true	-1.7064
HALLMARK_MYC_TARGETS_V1	681	-0.688851	true	-1.7117
HALLMARK_MYC_TARGETS_V1	682	-0.680432	true	-1.7133
HALLMARK_MYC_TARGETS_V1	683	-0.681881	false	-1.7147
HALLMARK_MYC_TARGETS_V1	684	-0.68333	false	-1.7156
HALLMARK_MYC_TARGETS_V1	685	-0.68478	false	-1.7212
HALLMARK_MYC_TARGETS_V1	686	-0.686229	false	-1.744
HALLMARK_MYC_TARGETS_V1	687	-0.687678	false	-1.7485
HALLMARK_MYC_TARGETS_V1	688	-0.689127	false	-1.7585
HALLMARK_MYC_TARGETS_V1	689	-0.690577	false	-1.7637
HALLMARK_MYC_TARGETS_V1	690	-0.692026	false	-1.7669
HALLMARK_MYC_TARGETS_V1	691	-0.683297	true	-1.7763
HALLMARK_MYC_TARGETS_V1	692	-0.674448	true	-1.8008
HALLMARK_MYC_TARGETS_V1	693	-0.675898	false	-1.8149
HALLMARK_MYC_TARGETS_V1	694	-0.677347	false	-1.8315
HALLMARK_MYC_TARGETS_V1	695	-0.668318	true	-1.8374
HALLMARK_MYC_TARGETS_V1	696	-0.669767	false	-1.8398
HALLMARK_MYC_TARGETS_V1	697	-0.660681	true	-1.8492
HALLMARK_MYC_TARGETS_V1	698	-0.66213	false	-1.8706
HALLMARK_MYC_TARGETS_V1	699	-0.663579	false	-1.8805
HALLMARK_MYC_TARGETS_V1	700	-0.654298	true	-1.8888
HALLMARK_MYC_TARGETS_V1	701	-0.64494	true	-1.9043
HALLMARK_MYC_TARGETS_V1	702	-0.635541	true	-1.9127
HALLMARK_MYC_TARGETS_V1	703	-0.63699	false	-1.9144
HALLMARK_MYC_TARGETS_V1	704	-0.627539	true	-1.9235
HALLMARK_MYC_TARGETS_V1	705	-0.628988	false	-1.9346
HALLMARK_MYC_TARGETS_V1	706	-0.630437	false	-1.959
HALLMARK_MYC_TARGETS_V1	707	-0.620782	true	-1.9649
HALLMARK_MYC_TARGETS_V1	708	-0.622231	false	-1.9725
HALLMARK_MYC_TARGETS_V1	709	-0.62368	false	-1.9815
HALLMARK_MYC_TARGETS_V1	710	-0.613897	true	-1.9909
HALLMARK_MYC_TARGETS_V1	711	-0.604089	true	-1.9961
HALLMARK_MYC_TARGETS_V1	712	-0.605538	false	-1.9977
HALLMARK_MYC_TARGETS_V1	713	-0.606988	false	-2.0156
HALLMARK_MYC_TARGETS_V1	714	-0.597054	true	-2.0215
HALLMARK_MYC_TARGETS_V1	715	-0.598503	false	-2.0552
HALLMARK_MYC_TARGETS_V1	716	-0.599952	false	-2.0694
HALLMARK_MYC_TARGETS_V1	717	-0.589775	true	-2.0711
HALLMARK_MYC_TARGETS_V1	718	-0.591224	false	-2.0825
HALLMARK_MYC_TARGETS_V1	719	-0.580975	true	-2.0857
HALLMARK_MYC_TARGETS_V1	720	-0.582425	false	-2.0887
HALLMARK_MYC_TARGETS_V1	721	-0.572095	true	-2.1022
HALLMARK_MYC_TARGETS_V1	722	-0.573544	false	-2.1033
HALLMARK_MYC_TARGETS_V1	723	-0.574993	false	-2.1224
HALLMARK_MYC_TARGETS_V1	724	-0.576443	false	-2.124
HALLMARK_MYC_TARGETS_V1	725	-0.565957	true	-2.1338
HALLMARK_MYC_TARGETS_V1	726	-0.567406	false	-2.1409
HALLMARK_MYC_TARGETS_V1	727	-0.568856	false	-2.1533
HALLMARK_MYC_TARGETS_V1	728	-0.570305	false	-2.1556
HALLMARK_MYC_TARGETS_V1	729	-0.559541	true	-2.1904
HALLMARK_MYC_TARGETS_V1	730	-0.54869	true	-2.2084
HALLMARK_MYC_TARGETS_V1	731	-0.550139	false	-2.2221
HALLMARK_MYC_TARGETS_V1	732	-0.53913	true	-2.2404
HALLMARK_MYC_TARGETS_V1	733	-0.527945	true	-2.2762
HALLMARK_MYC_TARGETS_V1	734	-0.516756	true	-2.277
HALLMARK_MYC_TARGETS_V1	735	-0.505523	true	-2.2859
HALLMARK_MYC_TARGETS_V1	736	-0.506972	false	-2.2867
HALLMARK_MYC_TARGETS_V1	737	-0.495667	true	-2.3006
HALLMARK_MYC_TARGETS_V1	738	-0.497116	false	-2.3008
HALLMARK_MYC_TARGETS_V1	739	-0.498566	false	-2.3092
HALLMARK_MYC_TARGETS_V1	740	-0.500015	false	-2.3113
HALLMARK_MYC_TARGETS_V1	741	-0.488611	true	-2.3209
HALLMARK_MYC_TARGETS_V1	742	-0.477188	true	-2.3246
HALLMARK_MYC_TARGETS_V1	743	-0.478637	false	-2.3249
HALLMARK_MYC_TARGETS_V1	744	-0.467152	true	-2.3372
HALLMARK_MYC_TARGETS_V1	745	-0.468601	false	-2.3376
HALLMARK_MYC_TARGETS_V1	746	-0.47005	false	-2.3729
HALLMARK_MYC_TARGETS_V1	747	-0.4715	false	-2.3745
HALLMARK_MYC_TARGETS_V1	748	-0.472949	false	-2.3938
HALLMARK_MYC_TARGETS_V1	749	-0.474398	false	-2.3982
HALLMARK_MYC_TARGETS_V1	750	-0.462608	true	-2.3993
HALLMARK_MYC_TARGETS_V1	751	-0.464058	false	-2.427
HALLMARK_MYC_TARGETS_V1	752	-0.452026	true	-2.4485
HALLMARK_MYC_TARGETS_V1	753	-0.439957	true	-2.456
HALLMARK_MYC_TARGETS_V1	754	-0.427834	true	-2.4671
HALLMARK_MYC_TARGETS_V1	755	-0.429283	false	-2.4884
HALLMARK_MYC_TARGETS_V1	756	-0.430733	false	-2.4962
HALLMARK_MYC_TARGETS_V1	757	-0.432182	false	-2.5051
HALLMARK_MYC_TARGETS_V1	758	-0.433631	false	-2.5234
HALLMARK_MYC_TARGETS_V1	759	-0.421216	true	-2.5266
HALLMARK_MYC_TARGETS_V1	760	-0.408757	true	-2.5353
HALLMARK_MYC_TARGETS_V1	761	-0.396283	true	-2.5386
HALLMARK_MYC_TARGETS_V1	762	-0.397732	false	-2.5623
HALLMARK_MYC_TARGETS_V1	763	-0.385131	true	-2.5644
HALLMARK_MYC_TARGETS_V1	764	-0.372438	true	-2.583
HALLMARK_MYC_TARGETS_V1	765	-0.359676	true	-2.5972
HALLMARK_MYC_TARGETS_V1	766	-0.346858	true	-2.6085
HALLMARK_MYC_TARGETS_V1	767	-0.348307	false	-2.6106
HALLMARK_MYC_TARGETS_V1	768	-0.335442	true	-2.6181
HALLMARK_MYC_TARGETS_V1	769	-0.32253	true	-2.6276
HALLMARK_MYC_TARGETS_V1	770	-0.309586	true	-2.6342
HALLMARK_MYC_TARGETS_V1	771	-0.296622	true	-2.6383
HALLMARK_MYC_TARGETS_V1	772	-0.283623	true	-2.6452
HALLMARK_MYC_TARGETS_V1	773	-0.270609	true	-2.6485
HALLMARK_MYC_TARGETS_V1	774	-0.257423	true	-2.6833
HALLMARK_MYC_TARGETS_V1	775	-0.244229	true	-2.6851
HALLMARK_MYC_TARGETS_V1	776	-0.245678	false	-2.7151
HALLMARK_MYC_TARGETS_V1	777	-0.247127	false	-2.7158
HALLMARK_MYC_TARGETS_V1	778	-0.23368	true	-2.7365
HALLMARK_MYC_TARGETS_V1	779	-0.220162	true	-2.751
HALLMARK_MYC_TARGETS_V1	780	-0.206515	true	-2.7772
HALLMARK_MYC_TARGETS_V1	781	-0.207964	false	-2.8051
HALLMARK_MYC_TARGETS_V1	782	-0.194067	true	-2.8281
HALLMARK_MYC_TARGETS_V1	783	-0.195517	false	-2.8281
HALLMARK_MYC_TARGETS_V1	784	-0.181608	true	-2.8304
HALLMARK_MYC_TARGETS_V1	785	-0.167641	true	-2.8423
HALLMARK_MYC_TARGETS_V1	786	-0.153658	true	-2.8458
HALLMARK_MYC_TARGETS_V1	787	-0.139646	true	-2.8515
HALLMARK_MYC_TARGETS_V1	788	-0.141095	false	-2.8642
HALLMARK_MYC_TARGETS_V1	789	-0.126956	true	-2.8772
HALLMARK_MYC_TARGETS_V1	790	-0.112784	true	-2.8842
HALLMARK_MYC_TARGETS_V1	791	-0.098478	true	-2.9113
HALLMARK_MYC_TARGETS_V1	792	-0.084142	true	-2.9174
HALLMARK_MYC_TARGETS_V1	793	-0.069748	true	-2.9291
HALLMARK_MYC_TARGETS_V1	794	-0.055302	true	-2.94
HALLMARK_MYC_TARGETS_V1	795	-0.040811	true	-2.949
HALLMARK_MYC_TARGETS_V1	796	-0.026277	true	-2.9577
HALLMARK_MYC_TARGETS_V1	797	-0.011694	true	-2.9677
HALLMARK_MYC_TARGETS_V1	798	0.002899	true	-2.9696
HALLMARK_MYC_TARGETS_V1	799	0.001449	false	-2.9879
HALLMARK_MYC_TARGETS_V1	800	0.0	false	-3.0179
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1	-0.001399	false	3.0009
HALLMARK_TNFA_SIGNALING_VIA_NFKB	2	-0.002797	false	2.9902
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3	-0.004196	false	2.9875
HALLMARK_TNFA_SIGNALING_VIA_NFKB	4	-0.005594	false	2.9726
HALLMARK_TNFA_SIGNALING_VIA_NFKB	5	-0.006993	false	2.9417
HALLMARK_TNFA_SIGNALING_VIA_NFKB	6	-0.008392	false	2.9406
HALLMARK_TNFA_SIGNALING_VIA_NFKB	7	-0.00979	false	2.9399
HALLMARK_TNFA_SIGNALING_VIA_NFKB	8	-0.011189	false	2.9307
HALLMARK_TNFA_SIGNALING_VIA_NFKB	9	-0.012587	false	2.9029
HALLMARK_TNFA_SIGNALING_VIA_NFKB	10	-0.013986	false	2.8991
HALLMARK_TNFA_SIGNALING_VIA_NFKB	11	-0.015385	false	2.8789
HALLMARK_TNFA_SIGNALING_VIA_NFKB	12	-0.016783	false	2.8646
HALLMARK_TNFA_SIGNALING_VIA_NFKB	13	-0.018182	false	2.8608
HALLMARK_TNFA_SIGNALING_VIA_NFKB	14	-0.01958	false	2.8219
HALLMARK_TNFA_SIGNALING_VIA_NFKB	15	0.003486	true	2.8215
HALLMARK_TNFA_SIGNALING_VIA_NFKB	16	0.002088	false	2.8144
HALLMARK_TNFA_SIGNALING_VIA_NFKB	17	0.000689	false	2.8019
HALLMARK_TNFA_SIGNALING_VIA_NFKB	18	-0.00071	false	2.7986
HALLMARK_TNFA_SIGNALING_VIA_NFKB	19	-0.002108	false	2.79
HALLMARK_TNFA_SIGNALING_VIA_NFKB	20	-0.003507	false	2.788
HALLMARK_TNFA_SIGNALING_VIA_NFKB	21	-0.004905	false	2.7698
HALLMARK_TNFA_SIGNALING_VIA_NFKB	22	-0.006304	false	2.7503
HALLMARK_TNFA_SIGNALING_VIA_NFKB	23	-0.007703	false	2.7499
HALLMARK_TNFA_SIGNALING_VIA_NFKB	24	-0.009101	false	2.7357
HALLMARK_TNFA_SIGNALING_VIA_NFKB	25	-0.0105	false	2.733
HALLMARK_TNFA_SIGNALING_VIA_NFKB	26	-0.011898	false	2.7329
HALLMARK_TNFA_SIGNALING_VIA_NFKB	27	-0.013297	false	2.6998
HALLMARK_TNFA_SIGNALING_VIA_NFKB	28	-0.014696	false	2.6978
HALLMARK_TNFA_SIGNALING_VIA_NFKB	29	-0.016094	false	2.6763
HALLMARK_TNFA_SIGNALING_VIA_NFKB	30	-0.017493	false	2.6701
HALLMARK_TNFA_SIGNALING_VIA_NFKB	31	-0.018891	false	2.6542
HALLMARK_TNFA_SIGNALING_VIA_NFKB	32	-0.02029	false	2.6529
HALLMARK_TNFA_SIGNALING_VIA_NFKB	33	-0.021689	false	2.6506
HALLMARK_TNFA_SIGNALING_VIA_NFKB	34	-0.023087	false	2.6248
HALLMARK_TNFA_SIGNALING_VIA_NFKB	35	-0.024486	false	2.5986
HALLMARK_TNFA_SIGNALING_VIA_NFKB	36	-0.025884	false	2.577
HALLMARK_TNFA_SIGNALING_VIA_NFKB	37	-0.027283	false	2.5746
HALLMARK_TNFA_SIGNALING_VIA_NFKB	38	-0.028682	false	2.5726
HALLMARK_TNFA_SIGNALING_VIA_NFKB	39	-0.03008	false	2.5448
HALLMARK_TNFA_SIGNALING_VIA_NFKB	40	-0.031479	false	2.5402
HALLMARK_TNFA_SIGNALING_VIA_NFKB	41	-0.032877	false	2.5391
HALLMARK_TNFA_SIGNALING_VIA_NFKB	42	-0.034276	false	2.5221
HALLMARK_TNFA_SIGNALING_VIA_NFKB	43	-0.035675	false	2.5102
HALLMARK_TNFA_SIGNALING_VIA_NFKB	44	-0.037073	false	2.5038
HALLMARK_TNFA_SIGNALING_VIA_NFKB	45	-0.038472	false	2.4973
HALLMARK_TNFA_SIGNALING_VIA_NFKB	46	-0.03987	false	2.4926
HALLMARK_TNFA_SIGNALING_VIA_NFKB	47	-0.041269	false	2.458
HALLMARK_TNFA_SIGNALING_VIA_NFKB	48	-0.042668	false	2.4563
HALLMARK_TNFA_SIGNALING_VIA_NFKB	49	-0.044066	false	2.4542
HALLMARK_TNFA_SIGNALING_VIA_NFKB	50	-0.045465	false	2.4409
