Phylum	Kingdom	SRR10070130	SRR10070131	SRR10070132	SRR10070133	SRR10070134	SRR10070141	SRR10070149	SRR10070150	SRR10070151	SRR10102392	SRR10102393	SRR10102394	_col_annotations_json
Orphanbacterota	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0010440690643894533	0.0009132817256675655	0.0012483984362166958	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Patescibacteriota	Bacteria	0.045682188361012586	0.04662322796513164	0.03441071123997953	0.026845737402581952	0.043802251494653624	0.0354965318061761	0.002571214860063579	0.0033052100547969034	0.0029238805479812084	0.002764612954186414	0.0011441647597254005	0.0013350936790731483	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Planctomycetota	Bacteria	0.002679128674287976	0.002861671215990138	0.0010660071635681392	0.0005205544648700101	0.0026148765606393556	0.003283058922268026	0.020460637037960482	0.020875010872401498	0.018610992476756794	0.016845910803256776	0.016835567178816607	0.017148536588983992	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Pseudomonadota	Bacteria	0.5861659537545857	0.589973878078131	0.6415657513218489	0.5998274733773574	0.5792381256368391	0.6295574041618326	0.19514741631864366	0.20564785016381085	0.20759551890666578	0.20090533479159073	0.19303694017652828	0.19530937087418968	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Spirochaetota	Bacteria	0.0	0.0	0.0	0.0	0.00009821132622119646	0.0	0.0084772174780278	0.00740772955263692	0.00832813167318243	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Sumerlaeota	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003493741645400413	0.0006265664160401002	0.00045986560056964	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Synergistota	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.00014024808327619523	0.00017395842393667913	0.00029567331384079633	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Tectomicrobia	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009721715882853323	0.0010624387054593003	0.0009048968269273561	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Thermoproteota	Archaea	0.0007915607446759929	0.0007631123242640369	0.07346921371311615	0.095291213040633	0.001166259498876708	0.090987632988571	0.008820046126036277	0.008147052854367806	0.003958737146423996	0.04329201604083121	0.05733082706766917	0.05463500022251561	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
UBA10199	Bacteria	0.0	0.00007337618502538816	0.0005543237250554324	0.00014872984710571717	0.0	0.0001727925748562119	0.0009505703422053232	0.0013771708561653765	0.0017411872926180229	0.0003038036213391664	0.00017707311757655006	0.00007417187105961935	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Unclassified	Bacteria	0.04616930266542858	0.045331807108684806	0.04161691966570016	0.03230412279136177	0.04936346784192887	0.018093851052800473	0.057423798541419935	0.055028848105302834	0.052531292092381485	0.02518532020901689	0.029639315680505613	0.028927029713251548	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Unclassified	Unclassified	0.0024812384881189777	0.003184526430101846	0.023963841037011768	0.026221072044737937	0.003130486023300637	0.015896916886771494	0.037181325188555756	0.03899568003247224	0.025822136075429547	0.10470591809454369	0.1301214994006756	0.11661301567993354	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Unclassified	Archaea	0.0	0.0	0.00029848200579907897	0.0008775060979237313	0.0	0.0003949544568141986	0.0	0.0	0.0	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Verrucomicrobiota	Bacteria	0.009346505715981916	0.008966569810102434	0.008144294729660584	0.008641204116842167	0.01050861190566802	0.012342326775443706	0.031244156329863493	0.027311472558058623	0.02661059824567167	0.09645764977518533	0.09907921978860194	0.10134844461586388	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Vulcanimicrobiota	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.00007791560182010845	0.00020295149459279233	0.00021354183777390847	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
Zhuqueibacterota	Bacteria	0.0	0.00007337618502538816	0.0	0.0	0.0	0.0	0.0005765754534688026	0.0002899307065611319	0.0007227569893886133	0.0	0.0	0.0	"{""habitat"": {""values"": [""Riverwater"", ""Riverwater"", ""Groundwater"", ""Groundwater"", ""Riverwater"", ""Groundwater"", ""Sediment"", ""Sediment"", ""Sediment"", ""Soil"", ""Soil"", ""Soil""], ""type"": ""categorical"", ""colors"": {""Groundwater"": ""#636EFA"", ""Riverwater"": ""#EF553B"", ""Sediment"": ""#00CC96"", ""Soil"": ""#AB63FA""}}, ""lon"": {""values"": [8.9911, 8.992, 8.8919, 8.893, 9.015, 9.0083, 8.9911, 8.992, 9.015, 9.0103, 9.011, 8.9981], ""type"": ""categorical"", ""colors"": {""8.8919"": ""#636EFA"", ""8.893"": ""#EF553B"", ""8.9911"": ""#00CC96"", ""8.992"": ""#AB63FA"", ""8.9981"": ""#FFA15A"", ""9.0083"": ""#19D3F3"", ""9.0103"": ""#FF6692"", ""9.011"": ""#B6E880"", ""9.015"": ""#FF97FF""}}, ""lat"": {""values"": [48.5331, 48.5338, 48.5781, 48.5787, 48.54, 48.5497, 48.5328, 48.5325, 48.5397, 48.5586, 48.5592, 48.5736], ""type"": ""categorical"", ""colors"": {""48.5325"": ""#636EFA"", ""48.5328"": ""#EF553B"", ""48.5331"": ""#00CC96"", ""48.5338"": ""#AB63FA"", ""48.5397"": ""#FFA15A"", ""48.54"": ""#19D3F3"", ""48.5497"": ""#FF6692"", ""48.5586"": ""#B6E880"", ""48.5592"": ""#FF97FF"", ""48.5736"": ""#FECB52"", ""48.5781"": ""#636EFA"", ""48.5787"": ""#EF553B""}}}"
